Coordinates.Image X [Pixel],Coordinates.Image Y [Pixel],coor.X [mm],coor.Y [mm],coor.Z [mm],disp.Horizontal Displacement U [mm],disp.Vertical Displacement V [mm],disp.Out-Of-Plane: W [mm],disp.Displacement Magnitude [mm],stats.Sigma [mm],stats.Epipolar Distance [Pixel],stats.Shape Index [-],SameCamera.Horizontal: u [Pixel],SameCamera.Vertical: v [Pixel],SameCamera.Correlation Value 2D [-],CrossCamera.Horizontal: q [Pixel],CrossCamera.Vertical: r [Pixel],CrossCamera.Correlation Value Persp [-],strain.Strain-global frame: Exx [ ],strain.Strain-global frame: Eyy [ ],strain.Strain-global frame: Exy [ ],strain.Maximum Principal Strain: EI [ ],strain.Minimum Principal Strain: EII [ ],strain.Shear Angle Gamma [deg],strain.Von Mises Equivalent Strain [ ],defgradient.F[0,0] [-],defgradient.F[0,1] [-],defgradient.F[0,2] [-],defgradient.F[1,0] [-],defgradient.F[1,1] [-],defgradient.F[1,2] [-],defgradient.F[2,0] [-],defgradient.F[2,1] [-],defgradient.F[2,2] [-],ext.Current Image [#]
929,1317,7.81477E+000,-1.15849E+000,7.31213E-002,8.15084E+000,-5.42129E-001,1.59842E-001,8.17041E+000,1.65549E-002,4.60466E-001,0,1.24156E+002,-9.81103E+000,9.97922E-001,8.12720E+001,-4.30994E+001,9.96239E-001,2.19085E-001,-9.20330E-002,-5.47284E-004,2.19086E-001,-9.20339E-002,-1.00788E-001,2.20017E-001,1.24487E+000,-2.24795E-002,0.00000E+000,1.68351E-002,9.16284E-001,0.00000E+000,-1.64290E-002,-9.76613E-002,1.00000E+000,34
919,1307,7.00498E+000,-1.75190E+000,1.42269E-001,8.00760E+000,-4.86266E-001,2.33787E-001,8.02575E+000,1.94758E-002,4.92600E-001,0,1.21805E+002,-9.05364E+000,9.95396E-001,7.87831E+001,-4.25138E+001,9.93632E-001,2.23072E-001,-9.17542E-002,-1.25182E-003,2.23077E-001,-9.17592E-002,-2.27816E-001,2.24243E-001,1.24987E+000,-1.98933E-002,0.00000E+000,1.34766E-002,9.16656E-001,0.00000E+000,-1.50721E-002,-9.83962E-002,1.00000E+000,34
919,1317,6.98718E+000,-1.18120E+000,2.76909E-002,7.98699E+000,-5.50565E-001,1.70119E-001,8.00775E+000,2.46996E-002,4.61244E-001,0,1.21731E+002,-9.95530E+000,9.92554E-001,7.83597E+001,-4.34596E+001,9.91163E-001,2.20641E-001,-9.17611E-002,-1.45043E-003,2.20648E-001,-9.17678E-002,-2.66006E-001,2.21686E-001,1.24681E+000,-1.99067E-002,0.00000E+000,1.29989E-002,9.16654E-001,0.00000E+000,-1.33433E-002,-9.83887E-002,1.00000E+000,34
919,1327,6.99109E+000,-6.00652E-001,-2.18913E-002,7.97377E+000,-6.17083E-001,1.05406E-001,7.99831E+000,1.81097E-002,4.78035E-001,0,1.21756E+002,-1.08719E+001,9.96514E-001,7.84064E+001,-4.43652E+001,9.94989E-001,2.18179E-001,-9.17758E-002,-1.67744E-003,2.18188E-001,-9.17849E-002,-3.10065E-001,2.19102E-001,1.24371E+000,-1.99873E-002,0.00000E+000,1.25165E-002,9.16641E-001,0.00000E+000,-1.15976E-002,-9.83432E-002,1.00000E+000,34
929,1307,7.82752E+000,-1.72842E+000,1.72579E-001,8.17077E+000,-4.73780E-001,2.28279E-001,8.18768E+000,1.65358E-002,5.09670E-001,0,1.24204E+002,-8.86828E+000,9.98083E-001,8.15856E+001,-4.21021E+001,9.96984E-001,2.21572E-001,-9.20347E-002,-5.42761E-004,2.21573E-001,-9.20357E-002,-9.91616E-002,2.22629E-001,1.24801E+000,-2.24446E-002,0.00000E+000,1.69696E-002,9.16286E-001,0.00000E+000,-1.85901E-002,-9.76853E-002,1.00000E+000,34
929,1327,7.80891E+000,-5.72900E-001,4.22356E-003,8.13155E+000,-5.98884E-001,9.31236E-002,8.15410E+000,1.52367E-002,4.39435E-001,0,1.24098E+002,-1.05923E+001,9.98118E-001,8.11292E+001,-4.39045E+001,9.97074E-001,2.16581E-001,-9.20306E-002,-5.63918E-004,2.16582E-001,-9.20317E-002,-1.04694E-001,2.17395E-001,1.24172E+000,-2.25447E-002,0.00000E+000,1.67003E-002,9.16282E-001,0.00000E+000,-1.42632E-002,-9.76166E-002,1.00000E+000,34
939,1307,8.64161E+000,-1.71078E+000,1.53777E-001,8.33053E+000,-4.63048E-001,1.99084E-001,8.34576E+000,1.82023E-002,4.99218E-001,0,1.26640E+002,-8.65360E+000,9.98176E-001,8.41621E+001,-4.16915E+001,9.97160E-001,2.19821E-001,-9.13139E-002,-5.82420E-005,2.19821E-001,-9.13139E-002,-1.07253E-002,2.20867E-001,1.24581E+000,-2.55786E-002,0.00000E+000,2.03826E-002,9.16753E-001,0.00000E+000,-2.09873E-002,-9.61688E-002,1.00000E+000,34
939,1317,8.62748E+000,-1.13817E+000,6.09846E-002,8.30842E+000,-5.28654E-001,1.33890E-001,8.32630E+000,1.74350E-002,4.34696E-001,0,1.26547E+002,-9.56511E+000,9.97774E-001,8.38419E+001,-4.26674E+001,9.95926E-001,2.17566E-001,-9.13080E-002,-6.99539E-006,2.17566E-001,-9.13080E-002,-1.29764E-003,2.18499E-001,1.24295E+000,-2.56139E-002,0.00000E+000,2.03402E-002,9.16752E-001,0.00000E+000,-1.86489E-002,-9.61399E-002,1.00000E+000,34
939,1327,8.62519E+000,-5.45156E-001,-1.29763E-004,8.29103E+000,-5.81255E-001,6.81570E-002,8.31166E+000,1.52516E-002,4.67106E-001,0,1.26513E+002,-1.02797E+001,9.97247E-001,8.37705E+001,-4.33453E+001,9.96128E-001,2.15284E-001,-9.13002E-002,3.21319E-005,2.15284E-001,-9.13002E-002,6.00493E-003,2.16110E-001,1.24007E+000,-2.56808E-002,0.00000E+000,2.02975E-002,9.16751E-001,0.00000E+000,-1.62940E-002,-9.60853E-002,1.00000E+000,34
919,1337,7.00214E+000,-4.93940E-003,-4.27927E-002,7.96278E+000,-6.69964E-001,4.63026E-002,7.99105E+000,1.75779E-002,4.43980E-001,0,1.21783E+002,-1.15937E+001,9.95888E-001,7.86253E+001,-4.51242E+001,9.95501E-001,2.15710E-001,-9.17932E-002,-1.91384E-003,2.15722E-001,-9.18051E-002,-3.56580E-001,2.16517E-001,1.24063E+000,-2.00910E-002,0.00000E+000,1.20346E-002,9.16625E-001,0.00000E+000,-9.85331E-003,-9.82846E-002,1.00000E+000,34
929,1337,7.81594E+000,1.37040E-002,-3.25683E-002,8.11896E+000,-6.60231E-001,3.02247E-002,8.14582E+000,1.56447E-002,4.31709E-001,0,1.24123E+002,-1.14373E+001,9.98284E-001,8.12508E+001,-4.47559E+001,9.97647E-001,2.14055E-001,-9.20277E-002,-5.92663E-004,2.14056E-001,-9.20288E-002,-1.10940E-001,2.14756E-001,1.23855E+000,-2.26397E-002,0.00000E+000,1.65649E-002,9.16278E-001,0.00000E+000,-1.20870E-002,-9.75512E-002,1.00000E+000,34
939,1337,8.62958E+000,4.19358E-002,-3.63043E-002,8.27667E+000,-6.41095E-001,1.04565E-002,8.30147E+000,1.40451E-002,4.62366E-001,0,1.26494E+002,-1.11238E+001,9.98025E-001,8.38517E+001,-4.41875E+001,9.97673E-001,2.12993E-001,-9.12914E-002,6.44617E-005,2.12993E-001,-9.12914E-002,1.21379E-002,2.13716E-001,1.23720E+000,-2.57637E-002,0.00000E+000,2.02548E-002,9.16750E-001,0.00000E+000,-1.39399E-002,-9.60174E-002,1.00000E+000,34
949,1317,9.44635E+000,-1.10876E+000,5.34488E-002,8.47034E+000,-5.08807E-001,1.06718E-001,8.48628E+000,2.72242E-002,4.52028E-001,0,1.29002E+002,-9.21160E+000,9.93848E-001,8.65229E+001,-4.20822E+001,9.91159E-001,2.16001E-001,-9.04811E-002,4.36396E-004,2.16002E-001,-9.04817E-002,8.15824E-002,2.16947E-001,1.24098E+000,-2.84284E-002,0.00000E+000,2.33824E-002,9.17253E-001,0.00000E+000,-2.03306E-002,-9.39021E-002,1.00000E+000,34
949,1327,9.43782E+000,-5.17286E-001,-1.28141E-002,8.44779E+000,-5.61043E-001,4.11475E-002,8.46650E+000,2.34239E-002,4.65073E-001,0,1.28892E+002,-9.93226E+000,9.95388E-001,8.63443E+001,-4.27815E+001,9.93413E-001,2.14143E-001,-9.04685E-002,5.33116E-004,2.14144E-001,-9.04695E-002,1.00276E-001,2.15000E-001,1.23862E+000,-2.84796E-002,0.00000E+000,2.34041E-002,9.17253E-001,0.00000E+000,-1.76098E-002,-9.38432E-002,1.00000E+000,34
949,1337,9.44328E+000,6.87977E-002,-3.64843E-002,8.43499E+000,-6.21944E-001,-1.08456E-003,8.45789E+000,1.74100E-002,4.59474E-001,0,1.28844E+002,-1.08230E+001,9.96937E-001,8.64657E+001,-4.36650E+001,9.96016E-001,2.12269E-001,-9.04541E-002,6.23640E-004,2.12270E-001,-9.04554E-002,1.18034E-001,2.13041E-001,1.23625E+000,-2.85462E-002,0.00000E+000,2.34258E-002,9.17254E-001,0.00000E+000,-1.48824E-002,-9.37665E-002,1.00000E+000,34
